Employee,JobFamily,Total Benefits,Total Compensation,Percentage 
39934,Correction & Detention,38448.795,172468.40125,22.293240223330475
53129,Fire Services,42230.77875,189440.45750000002,22.29237582473638
30747,Fire Services,42680.10375,191459.19999999998,22.29200986424262
2784,Police Services,38611.00624999999,173218.41250000003,22.290359144123887
12689,Street Transit,31294.707499999997,140410.0725,22.28807872740041
55032,Medical & Dental,38288.692500000005,171816.21000000002,22.28467994958101
50965,Correction & Detention,37870.4975,169940.19125,22.28460331922805
42435,Fire Services,38015.51875,170592.46375,22.284406892505533
42333,Correction & Detention,43528.67375,195336.46125,22.283947129711812
33933,Correction & Detention,48009.17624999999,215460.11624999996,22.282163903733622
35636,Street Transit,37057.107,166310.579,22.281869994572027
6314,Fire Services,41566.2175,186560.93375,22.280236630730307
33176,Correction & Detention,31245.032,140244.48799999998,22.278973274158197
24915,Correction & Detention,38610.00750000001,173306.8825,22.27840403280003
1752,Fire Services,41364.472499999996,185679.66125,22.277330872715602
22829,Police Services,36339.793750000004,163125.76124999998,22.27716423913394
1843,Correction & Detention,37076.2375,166448.08125,22.274956383734228
2108,Fire Services,39488.347499999996,177316.84624999997,22.269935618144913
4404,Journeyman Trade,47074.96124999999,211391.78125,22.269059360603684
45218,Fire Services,38547.471249999995,173100.15,22.268883793572677
54504,Public Service Aide,1486.5366666666669,6676.66,22.26467525179756
20564,Police Services,37096.0325,166617.20125,22.264227355697464
27466,Correction & Detention,37259.049999999996,167362.91,22.262429590881275
18707,Human Services,10263.62,46105.200000000004,22.261306750648515
37425,Correction & Detention,37678.08454545455,169263.93181818182,22.25996060751277
39697,Fire Services,42826.26625,192401.93375000003,22.258750426930153
5340,"Lab, Pharmacy & Med Techs",43110.917499999996,193704.3725,22.256037354035463
13187,Supervisory-Labor & Trade,42971.825,193080.16124999998,22.255950441412843
12343,Fire Services,39887.14750000001,179229.18250000002,22.254828674454284
4923,Fire Services,43064.777500000004,193516.0325,22.25385511662968
23077,Fire Services,50495.89375,226916.27875,22.253094413571244
39420,Fire Services,34931.375,156991.77750000003,22.250448753597933
14444,Journeyman Trade,32941.60666666667,148057.08833333335,22.249260091149747
15471,Fire Services,42187.963749999995,189615.71749999997,22.249191315060685
12977,Fire Services,40957.76625,184086.875,22.249150706697584
18237,Fire Services,42501.642499999994,191028.15249999997,22.24888946669785
45178,Journeyman Trade,40152.60125,180484.76,22.247086817745718
53403,Administrative-Labor & Trades,20998.16,94393.795,22.245275762034993
7823,Med Therapy & Auxiliary,21033.306666666667,94554.57333333332,22.244621201470537
1416,"Clerical, Secretarial & Steno",627.375,2820.4150000000004,22.24406691922997
830,Police Services,38512.1375,173136.34499999997,22.243820325535925
28449,Police Services,38083.857500000006,171227.70750000002,22.2416442152039
47160,Correction & Detention,39938.9575,179573.40375000003,22.241020477399058
21427,Fire Services,42634.925,191696.70875,22.240822640101797
6668,Police Services,29791.753000000004,133953.063,22.24044178818069
54934,Supervisory-Labor & Trade,42524.62625,191209.86375,22.2397659911517
48444,Correction & Detention,40606.38250000001,182598.63625,22.238053544060904
44288,Correction & Detention,37906.485,170464.945,22.237114498819682
43749,Correction & Detention,39972.965,179776.58375,22.234800643217806
18443,Journeyman Trade,36962.29,166238.155,22.23454056019811
46685,Fire Services,42175.2325,189717.76375,22.23051319304832
34993,Public Service Aide,1126.3583333333333,5066.768333333333,22.230310510216736
28758,"Clerical, Secretarial & Steno",938.94,4224.45,22.22632532045592
5149,Construction Inspection,12906.795,58072.49999999999,22.22531318610358
9220,"Clerical, Secretarial & Steno",1034.645,4655.775,22.222830785422406
42760,Fire Services,35687.349,160602.21500000003,22.220956915195718
17643,Fire Services,42111.411250000005,189523.89750000002,22.21957853626348
40176,Fire Services,46909.8575,211136.01375,22.21783800254209
40157,Nursing,6998.1075,31497.879999999997,22.217709572834746
39531,"Clerical, Secretarial & Steno",1039.185,4677.985000000001,22.214372213677468
51975,"Clerical, Secretarial & Steno",636.4833333333332,2865.346666666667,22.213135350696362
54769,Police Services,35020.00125,157658.0125,22.212636512844533
20861,"Lab, Pharmacy & Med Techs",48407.3675,217943.33625,22.210987650694918
30106,Nursing,1337.95,6024.0,22.210325365205843
40132,Correction & Detention,48488.06875,218328.995,22.20871705565264
5869,"Clerical, Secretarial & Steno",272.21333333333337,1225.8366666666666,22.206329826431475
45002,Police Services,25704.466,115761.675,22.20464242591514
45936,Police Services,38556.02875,173649.145,22.203408343876383
26217,Fire Services,42775.850000000006,192689.73625000002,22.199340158160606
23819,Police Services,37617.37625,169474.52875000003,22.19647785862334
54382,Fire Services,43856.17875000001,197601.43625000003,22.194261125973977
2106,"Clerical, Secretarial & Steno",912.35,4110.98,22.193005074215883
47540,Fire Services,40618.90875,183036.83,22.191658777088747
27211,Fire Services,46459.71125,209426.8675,22.18421724232685
3446,Public Safety Inspection,52039.381250000006,234579.35625,22.18412654971211
43687,Skilled Labor,35416.175,159653.6825,22.183124401154984
16217,Police Services,30754.059,138638.75900000002,22.182872395734584
10828,Fire Services,27811.088,125383.302,22.180854672339066
22887,Fire Services,34348.10444444444,154857.83000000002,22.180411829640413
47530,Police Services,27597.546363636364,124423.57363636367,22.180319658951497
23713,Correction & Detention,33466.12625,150887.62874999997,22.179503069432393
34044,"Clerical, Secretarial & Steno",1108.74,4999.237999999999,22.178179954625087
43241,"Clerical, Secretarial & Steno",311.55,1404.86,22.17658699087454
45822,Police Services,38791.729999999996,174925.00749999998,22.176205995017607
10528,Police Services,29674.864999999998,133818.24000000002,22.175500888369175
50407,Fire Services,45625.478749999995,205769.39875000002,22.17311175867932
3933,Correction & Detention,14798.78,66749.825,22.170515053784786
28454,Police Services,38312.74999999999,172815.72499999998,22.16971285454492
27458,Street Transit,59.29,267.44,22.169458570146574
21987,Street Transit,59.29,267.44,22.169458570146574
25572,Street Transit,59.29,267.44,22.169458570146574
39866,Fire Services,42341.90000000001,191001.365,22.168375602970173
15019,Street Transit,118.57,534.87,22.168003440088242
601,Street Transit,296.43,1337.2,22.167962907568054
3904,Police Services,38019.81,171508.0025,22.167951026075297
44961,Street Transit,237.14,1069.76,22.16758899192342
9743,Street Transit,237.14,1069.76,22.16758899192342
41943,Fire Services,41069.13249999999,185266.99500000002,22.16753853000098
52122,Street Transit,177.85,802.31,22.167242088469543
2521,Street Transit,237.13,1069.74,22.167068633499728
13579,Correction & Detention,30523.875454545454,137709.35090909095,22.165434121242676
5155,Fire Services,43079.4275,194371.33875,22.163466989034152
15938,"Clerical, Secretarial & Steno",961.74375,4339.732499999999,22.161360176001637
3120,Police Services,27441.360999999997,123827.577,22.160944811186926
29894,"Clerical, Secretarial & Steno",494.57399999999996,2231.8239999999996,22.160080723211152
38559,Correction & Detention,19289.75,87062.41,22.156232523312873
53201,Police Services,36989.965000000004,166960.73375,22.15488885871047
25234,Police Services,27979.79181818181,126296.67545454548,22.154020854057883
6453,Journeyman Trade,22548.266666666666,101782.49666666666,22.153383346953337
18849,Street Transit,39465.4325,178153.31624999997,22.15251073104849
10379,Personnel,183.49,828.31,22.152334270985502
20971,Police Services,29752.926,134310.90499999997,22.152278699931333
21345,Police Services,30098.811000000005,135889.581,22.14946192232354
34834,Fire Services,46801.07,211324.13624999998,22.14658052340673
45881,Fire Services,37787.745,170633.9575,22.14550113801352
2470,Journeyman Trade,39845.262500000004,179932.61875,22.14454654014755
54982,Fire Services,40128.82625,181214.46375,22.144383742658068
39024,Police Services,33830.11888888889,152792.80444444445,22.141172820209302
50610,Correction & Detention,39208.121250000004,177097.815,22.13924618437557
45479,Correction & Detention,39525.212499999994,178542.37875,22.137720342207544
36258,Police Services,28476.465000000004,128634.263,22.137542778940634
4209,Public Safety Inspection,47852.715000000004,216185.10624999998,22.135065560280708
12592,Police Services,34346.795,155178.84666666668,22.13368364167504
21551,Police Services,37393.369999999995,168971.20875,22.130024562542523
40047,Police Services,32713.47111111111,147835.44333333336,22.128300476192372
54811,Fire Services,38539.832500000004,174184.215,22.12590417564531
49843,Police Services,36922.153750000005,166881.255,22.124805898661297
27238,Fire Services,28511.854285714282,128874.81142857143,22.123682641830218
34939,Journeyman Trade,41553.229999999996,187826.12124999997,22.123243414419388
10293,Police Services,24114.98,109005.615,22.122695239139745
29307,Fire Services,39826.785,180042.4325,22.120777000721763
8182,Correction & Detention,39666.24333333334,179327.71444444446,22.119416095955373
36721,Fire Services,43202.94625,195325.31,22.11845779228509
53553,Police Services,24703.206923076923,111690.91769230769,22.1174715307924
27117,Fire Services,43677.810000000005,197501.08625,22.115225201704433
39168,Correction & Detention,38487.13249999999,174039.60125000004,22.11400866445043
8849,Correction & Detention,39691.25625,179491.84249999997,22.113125419613432
17905,Supervisory-Labor & Trade,31218.565714285716,141177.4757142857,22.112993277671077
267,Police Services,27277.21,123367.42499999997,22.11054498381563
12826,Supervisory-Labor & Trade,46566.066249999996,210614.40625,22.109630143118473
22955,Semi-Skilled & General Labor,29481.871666666662,133344.94333333333,22.10947856715376
687,Police Services,25726.943999999996,116369.52000000002,22.107974665530968
39111,Police Services,36056.76125,163102.435,22.106819711183345
3692,Police Services,31216.553000000004,141210.48799999998,22.10639835760642
23219,Fire Services,42263.642499999994,191184.90874999997,22.10616035351692
13900,"Clerical, Secretarial & Steno",1413.6550000000002,6395.6825,22.1032704484627
14609,Journeyman Trade,41282.634999999995,186774.02375000002,22.102985292675097
36187,Semi-Skilled & General Labor,3636.91625,16455.29875,22.101794110544482
48594,Fire Services,44730.981250000004,202410.92875000002,22.099093920589503
54668,Supervisory-Labor & Trade,40639.69833333333,183918.32166666668,22.096601341865583
23449,Police Services,28761.212,130162.26999999999,22.096427789712028
45300,"Clerical, Secretarial & Steno",261.45,1183.33,22.09442843500968
12957,Correction & Detention,35685.06666666667,161521.31666666668,22.093100405013626
10580,Fire Services,46602.94,210941.15625,22.092862686676394
47079,Fire Services,46964.853749999995,212582.72874999998,22.09250677425976
53153,Police Services,38430.31625,173956.85749999998,22.09186622608425
46622,Police Services,29348.897999999997,132850.034,22.091750462028482
5864,Fire Services,46757.94,211654.79,22.091604919501233
12449,Fire Services,38611.76625,174789.05000000002,22.09049494233191
3729,Journeyman Trade,32730.72,148167.68800000002,22.090322419014864
21150,Fire Services,40539.26375,183516.6075,22.090242568373544
9992,Fire Services,42632.088749999995,192996.23,22.089596646525163
10709,Journeyman Trade,40616.619999999995,183882.69625,22.088331761667863
31021,Police Services,29642.421000000002,134210.34499999997,22.086539603187823
51368,Fire Services,37773.65125,171030.6425,22.08589682986194
30024,Fire Services,9407.170000000002,42594.25,22.085539714867622
28926,Fire Services,44401.441249999996,201051.2175,22.08464181521308
51855,Fire Services,49749.07125,225273.4325,22.083860798809464
51479,Correction & Detention,43942.22875,198984.00999999998,22.08329641663167
13715,Police Services,28037.61375,126964.20125,22.08308599901502
39380,Fire Services,42089.96625,190598.56375,22.08304481517899
14965,Fire Services,40573.68375,183735.27125000002,22.082686396556532
5727,Supervisory-Labor & Trade,23111.825,104666.21,22.081457807634383
50086,Correction & Detention,39514.5675,178977.2625,22.07798183302753
47224,Journeyman Trade,46958.170000000006,212695.2875,22.07767297148039
48538,Correction & Detention,4604.61,20857.609999999997,22.076402809334343
46264,Correction & Detention,7490.259999999999,33929.07,22.076231385063014
10609,Fire Services,39580.590000000004,179318.02000000002,22.072845774228377
20569,Fire Services,29709.35625,134599.2375,22.072455090988168
24978,Police Services,36626.71375,165940.72125,22.072167382483283
41685,Journeyman Trade,12181.646666666666,55190.31333333333,22.072073758837146
36440,"Clerical, Secretarial & Steno",1342.51,6082.76,22.070737625683076
25011,Fire Services,47032.2525,213117.16,22.06873088023508
43181,Nursing,5623.745714285715,25484.967142857142,22.066913732953047
8144,Fire Services,42861.71625,194241.61625000002,22.066185958231795
17201,Correction & Detention,30623.591250000005,138786.11625000002,22.06531321536278
6341,Correction & Detention,44736.557499999995,202750.755,22.064804394933077
40684,Fire Services,41874.767499999994,189784.56625,22.06436926216596
17915,Journeyman Trade,49478.9675,224260.50374999997,22.0631661271741
28050,Police Services,27796.85454545455,125991.70181818181,22.062448672665834
14482,Police Services,25611.064000000002,116089.063,22.0615649210641
12224,Journeyman Trade,33353.02099999999,151183.118,22.061339547184094
16741,Fire Services,43247.58,196038.83125000002,22.060721197040902
44885,Fire Services,41869.83499999999,189806.43999999997,22.059227811237594
18582,"Clerical, Secretarial & Steno",296.86,1345.92,22.05628863528293
38044,Journeyman Trade,48709.58125,220857.66375,22.054738976654598
8091,"Clerical, Secretarial & Steno",1589.58,7207.598000000001,22.05422666469467
52237,Police Services,30702.497000000003,139227.91600000003,22.05196908930246
6174,Fire Services,34570.7825,156774.01625000002,22.051347108995174
413,Fire Services,35943.30625,163005.25875,22.0503967329827
31962,Fire Services,46794.505000000005,212223.73875,22.049609188689313
25316,Correction & Detention,40635.21375,184296.18625,22.048863070274198
19665,Correction & Detention,3504.6200000000003,15895.6,22.047736480535495
49392,Correction & Detention,3592.1324999999997,16293.463749999999,22.04646326352799
20774,Nursing,25976.581249999996,117831.43499999998,22.045544340523392
38468,Fire Services,40212.621250000004,182408.68999999997,22.04534293294909
29259,Police Services,31106.306,141109.392,22.044107453882305
30016,Police Services,38076.6675,172732.5075,22.043718377677116
24082,Sub-Professional Engineering,4899.3375,22228.6625,22.040631099599448
41890,Fire Services,47054.23249999999,213494.17624999996,22.04005435956242
44955,Police Services,29469.275,133724.0425,22.03737970305527
37252,Journeyman Trade,39759.162500000006,180425.81499999997,22.036293697772688
395,"Clerical, Secretarial & Steno",228.035,1034.995,22.032473586828925
22797,Fire Services,47181.28,214164.97250000003,22.03034392096961
23341,Fire Services,42565.205,193238.54499999998,22.027284980851004
21272,Fire Services,43349.276249999995,196806.53249999997,22.02634013177383
45228,Sub-Professional Engineering,4829.9766666666665,21929.193333333333,22.02532757702898
50761,Fire Services,47947.697499999995,217714.53125,22.02319579897127
25513,Fire Services,46250.96000000001,210010.75875,22.023138374095325
8262,Correction & Detention,26562.927499999998,120621.0875,22.021794074771545
1567,Police Services,33867.6,153824.58625000002,22.017026553191847
31679,Skilled Labor,30830.06833333333,140029.65166666667,22.01681427211053
53648,Police Services,29206.305,132662.77400000003,22.0154487346993
27899,Fire Services,44401.96,201688.82499999998,22.015081896580043
30200,"Clerical, Secretarial & Steno",298.28000000000003,1354.8999999999999,22.014908849361582
32677,Journeyman Trade,41637.92999999999,189172.12125000003,22.010605857177797
43099,Journeyman Trade,16663.946249999997,75708.91500000001,22.010546908511365
19920,Sub-Professional Engineering,4681.6033333333335,21270.646666666667,22.00968972264438
25048,Fire Services,26876.10444444445,122112.37555555554,22.00932077700597
44128,Fire Services,38912.22625,176814.08125000002,22.007424960109052
49979,"Clerical, Secretarial & Steno",1266.31,5754.1,22.007090596270483
38873,Med Therapy & Auxiliary,43400.3625,197269.7175,22.000519415758784
40247,Correction & Detention,7857.93,35717.24,22.000384128224916
21603,Fire Services,42688.63625,194062.5125,21.997363478430696
17355,Police Services,29157.768,132552.957,21.997070951800797
37941,Police Services,38542.75375,175219.52000000002,21.996837880847977
38225,"Clerical, Secretarial & Steno",348.58125000000007,1584.8162499999999,21.995057786667704
16486,Police Services,33076.77333333334,150384.93555555554,21.994738509638847
52692,Police Services,30812.951,140105.154,21.992731973300568
18507,Fire Services,41662.80875,189450.94,21.991344434606656
27328,Fire Services,40184.207500000004,182727.4675,21.99133389729708
853,Fire Services,42265.09625,192194.43125,21.99080169759081
3440,Supervisory-Labor & Trade,44058.8975,200356.28750000003,21.990274450458656
24587,Police Services,36502.6425,166016.20249999998,21.987397585485674
8128,Correction & Detention,39293.963749999995,178715.66875,21.98685992383082
31510,Fire Services,30491.08571428571,138704.87999999998,21.982705809835757
6114,Police Services,37100.933750000004,168789.77250000002,21.980557945239244
47734,Supervisory-Labor & Trade,39255.83666666667,178605.66833333333,21.97905421086813
52424,Police Services,37141.70375,169021.6025,21.97453059291637
42288,Police Services,33827.36333333333,153947.8188888889,21.97326573216868
41271,Fire Services,43151.13,196385.97375,21.97261300083046
15608,Police Services,35612.00874999999,162083.60125000004,21.9713829624698
52944,Police Services,38633.573749999996,175839.8075,21.97089174474898
35384,Police Services,36360.948749999996,165556.475,21.962867202868384
30044,Fire Services,8568.422,39016.432,21.961059893944174
27194,Fire Services,42778.668750000004,194798.42124999998,21.96048021102738
12813,Police Services,33460.153999999995,152368.364,21.9600402088717
47384,Fire Services,42905.283749999995,195393.73374999998,21.958372424008196
31260,Fire Services,42825.701250000006,195036.64125,21.957772127087434
13884,Fire Services,45435.1625,206921.56249999997,21.957674179074502
3938,Police Services,36889.81875,168009.065,21.957040681108488
5770,Police Services,30812.927000000003,140335.51200000002,21.956614231756248
41800,Police Services,36887.49125000001,168005.86625,21.956073364194214
21378,Fire Services,28884.375,131556.1525,21.955928667038208
2656,Police Services,25849.23727272727,117740.68272727275,21.95438031610777
25662,Correction & Detention,39013.735,177732.88999999998,21.950768369320954
49622,Police Services,30355.468,138299.648,21.94905658762053
33839,Correction & Detention,41858.23,190708.8375,21.948762599950307
36938,Police Services,28959.249000000003,131974.05699999997,21.94313765772921
4949,Police Services,32197.445714285717,146735.42142857143,21.942517628546113
20026,Police Services,29510.136,134490.246,21.94221282040037
52017,"Clerical, Secretarial & Steno",1492.6933333333334,6802.863333333334,21.942133189994998
41691,Fire Services,36844.395000000004,167935.45375,21.939616785654476
7249,Fire Services,42393.134999999995,193260.88,21.9357042149451
41030,Correction & Detention,38622.6325,176076.78625,21.935107587187687
32381,Police Services,31657.49,144337.767,21.93292210208573
51396,Fire Services,36110.08499999999,164652.175,21.93113148976015
2546,Journeyman Trade,36771.91428571429,167697.55428571432,21.927519719854843
17242,"Clerical, Secretarial & Steno",986.1949999999999,4497.675,21.92677327730438
18613,Correction & Detention,30824.990000000005,140588.36888888886,21.92570426957717
35596,Journeyman Trade,40068.20999999999,182750.1075,21.925136213668157
14818,Fire Services,46828.81375,213603.03375,21.923290567496444
12204,Protection & Apprehension,43186.6675,196994.36375000002,21.922793463678474
38030,Fire Services,36031.817,164363.61100000003,21.922015938187194
8829,Police Services,38497.088749999995,175629.985,21.919428365264622
25926,Police Services,37269.57124999999,170034.96625,21.918768869694176
38485,"Clerical, Secretarial & Steno",1504.26,6864.305,21.914236037005928
544,Correction & Detention,30570.91375,139518.12,21.91178733629725
19799,Fire Services,32725.5,149369.54375,21.909084796277284
36129,Police Services,38571.10875,176052.15125000002,21.90891078361645
21083,Police Services,30878.267,140944.623,21.908084425469713
25950,Fire Services,46328.45875,211475.53999999998,21.90724220399201
31228,Correction & Detention,28081.8875,128201.25125,21.904534648603907
43758,"Clerical, Secretarial & Steno",1493.75,6819.75,21.903295575351002
4275,Police Services,37590.78875,171622.42375,21.90319186073143
39805,Medical & Dental,57764.463749999995,263785.89875,21.8982379360413
9407,Police Services,30695.261,140187.131,21.895919248108445
43925,Fire Services,42917.145000000004,196034.13874999998,21.89268934159051
50152,Police Services,29768.502,135974.984,21.892631368134598
43863,Police Services,38511.0575,175910.82499999998,21.892375014442692
6967,Fire Services,47135.2975,215336.22874999998,21.889162717121284
2381,Police Services,38945.44375,177936.2925,21.887296404132954
11925,Police Services,37129.345,169673.15625000003,21.882863394898386
48250,Fire Services,36601.403,167264.69499999995,21.882324300414986
43283,Journeyman Trade,22691.196666666667,103697.98999999999,21.882002405896845
575,Skilled Labor,37080.1575,169457.74999999997,21.881653391479592
30820,Public Service Aide,78.515,358.835,21.880530048629595
48296,"Clerical, Secretarial & Steno",1078.13,4927.57,21.879547119574156
46129,Fire Services,42945.255,196280.38874999998,21.879544499322783
18400,"Clerical, Secretarial & Steno",352.474,1611.0819999999999,21.87809186621165
52207,Fire Services,42847.295,195846.7925,21.877966165823214
27171,Police Services,36466.0875,166706.43375,21.874433205551075
17935,Police Services,33868.69999999999,154843.57777777777,21.872847738384294
12923,Fire Services,31405.10857142857,143586.84714285712,21.871856090121586
40091,Police Services,37352.92625,170791.71500000003,21.870455630707845
13732,Fire Services,40287.743,184211.51400000002,21.87037179445797
33443,Police Services,30590.232,139878.71000000002,21.869112175827183
53162,Street Transit,2150.2400000000002,9834.355,21.864575765263712
16348,Journeyman Trade,47512.068750000006,217301.70125,21.864563635117882
14304,Fire Services,43558.86125,199229.23875000002,21.86368904649544
49299,Police Services,27041.468181818185,123688.89909090908,21.86248594705593
14469,Fire Services,38385.445,175595.58125,21.86014290721225
3748,Supervisory-Labor & Trade,45808.20375,209581.1925,21.857020281054083
37075,Fire Services,43234.6075,197813.30750000002,21.85626844139391
46252,Police Services,28896.927000000003,132214.342,21.856121327593947
35408,"Clerical, Secretarial & Steno",299.935,1372.395,21.854859570313213
48308,Police Services,38051.195,174130.9775,21.852053865602404
2389,Police Services,38558.962499999994,176456.365,21.851839971881997
29117,Fire Services,42731.25125,195553.26625,21.85146383357839
30970,Police Services,33779.600000000006,154590.23,21.85105746980259
50992,Police Services,27426.048000000003,125514.30400000003,21.85093421702756
44551,Police Services,32138.425,147099.875,21.848030122391336
11358,"Clerical, Secretarial & Steno",260.1377777777778,1190.6866666666667,21.847710658088985
18497,Police Services,35110.71875,160714.82749999998,21.846595797142616
34588,Protection & Apprehension,31547.42875,144407.2875,21.846147307489588
305,Correction & Detention,21769.032222222224,99648.16333333334,21.845894087784213
29915,Police Services,32223.6575,147531.245,21.841920672465008
22710,Police Services,30840.166999999994,141199.909,21.84149212164152
48842,Police Services,31776.140999999996,145500.15600000002,21.839248749671437
25237,Correction & Detention,34183.6725,156528.42875,21.838635175081574
30888,Police Services,38401.29125,175849.01750000002,21.837649021837723
5434,Fire Services,39963.338749999995,183005.24125,21.837264592551662
39139,Police Services,38367.01499999999,175712.7,21.835083633681567
3068,Police Services,24474.98,112104.95999999999,21.83220082322852
1069,Police Services,38424.49625,176044.06,21.82663604213627
10969,Correction & Detention,39120.6075,179243.09125,21.825447902723557
52327,Fire Services,8425.748,38608.085999999996,21.823791005853025
17788,Supervisory-Labor & Trade,39114.23666666667,179245.31166666668,21.821623284298454
37791,Police Services,30542.4625,139968.39250000002,21.820971116746946
25917,Fire Services,34185.52,156667.02666666667,21.820494540140203
39502,"Clerical, Secretarial & Steno",642.9742857142857,2946.937142857143,21.81839158913661
45499,Fire Services,39883.057499999995,182800.19000000003,21.817842475984293
9585,"Clerical, Secretarial & Steno",298.14,1366.67,21.81506874373477
46577,Fire Services,39323.22,180261.7175,21.814515331021408
14808,Police Services,38338.685,175752.06249999997,21.814074016912322
40651,Correction & Detention,37988.93125,174154.94874999998,21.813294151367035
34228,Police Services,26926.536999999993,123458.94300000001,21.810114638677888
19225,Police Services,24517.8,112431.55,21.806868267848305
32601,Correction & Detention,39686.9225,182008.02875,21.805039465875762
48279,"Clerical, Secretarial & Steno",777.36,3565.153333333333,21.80439176996595
53380,Fire Services,37733.42,173083.47500000003,21.800706277707903
48255,Police Services,21611.684545454544,99135.51636363636,21.800143216262978
22445,Correction & Detention,39102.54125,179388.42250000004,21.79769502683485
33188,Police Services,28262.324,129660.133,21.797235083817167
3432,Police Services,35163.65000000001,161333.63500000004,21.795610072258025
12990,Police Services,28472.752999999997,130644.45800000001,21.79407640850712
40094,Fire Services,41438.76625,190142.05999999997,21.793582256340343
13470,Fire Services,36855.115,169143.636,21.789241304946287
11185,Correction & Detention,42191.498750000006,193637.8625,21.78886825400689
36646,Police Services,33830.91444444444,155276.91222222222,21.787472432493914
4521,Fire Services,40259.723750000005,184790.92375000002,21.786634826538663
1490,"Lab, Pharmacy & Med Techs",29710.491250000003,136378.70375,21.785286436262968
2677,Police Services,38266.32125,175670.08625,21.78306054654197
1332,Semi-Skilled & General Labor,6575.42,30186.765,21.782459962172165
26877,Correction & Detention,38285.25875,175772.89125000002,21.78109404569517
15694,"Clerical, Secretarial & Steno",629.0066666666667,2888.1666666666665,21.778752380402793
14949,Fire Services,33610.65571428571,154338.42285714284,21.777244507283882
49225,Journeyman Trade,46983.051250000004,215752.84249999997,21.776330131085068
28291,Police Services,38584.557499999995,177189.74500000002,21.77584120345113
25092,Fire Services,34523.32,158539.66999999998,21.775824309461473
22533,Correction & Detention,31217.690000000002,143364.00125,21.775124667148617
53693,Police Services,38350.427500000005,176127.21375000002,21.774277060009418
54523,Fire Services,38025.583333333336,174641.7688888889,21.773475827266775
28087,Fire Services,33305.509,152965.661,21.773193265905608
50911,Skilled Labor,17732.845,81448.88,21.77174811980226
50330,Fire Services,41642.3525,191271.60374999998,21.771319779609474
40467,Police Services,33528.838,154009.949,21.770566263871697
9012,Police Services,30663.79,140868.276,21.767704461719966
8837,Police Services,30777.389999999996,141396.04599999997,21.766796788645703
32973,Supervisory-Labor & Trade,37971.358,174447.57400000002,21.766630013438878
37496,Fire Services,49129.340000000004,225713.26875,21.76626135985637
21803,Correction & Detention,35304.54625,162233.89874999996,21.76151009253854
48276,Police Services,33304.09333333334,153045.46,21.76091556935654
45437,Police Services,30600.896999999997,140639.329,21.75842078996267
40969,Fire Services,41893.81875,192551.82625,21.757165105049214
39842,"Lab, Pharmacy & Med Techs",2583.255,11873.415,21.7566302533854
16539,Police Services,36843.515,169348.87125,21.755984984163277
33501,"Clerical, Secretarial & Steno",204.05,937.9300000000001,21.755354877229642
31755,Police Services,37001.98375,170095.57125000004,21.75364324778091
40282,Fire Services,41518.955555555556,190862.34666666665,21.753350663798937
20225,Fire Services,36371.825,167218.23875,21.7511111657968
20856,Dietary & Food,2395.1099999999997,11011.654999999999,21.75068143707735
13797,Correction & Detention,8774.641,40342.331,21.750456115190765
36202,Fire Services,29075.397999999997,133682.482,21.749594685113642
22347,Fire Services,43000.61875,197718.78875,21.748372535485704
22808,Correction & Detention,37227.431,171180.94199999998,21.74741566733521
8172,"Clerical, Secretarial & Steno",160.6,738.49,21.74707849801622
46590,"Clerical, Secretarial & Steno",160.6,738.49,21.74707849801622
35977,"Clerical, Secretarial & Steno",160.6,738.49,21.74707849801622
10596,"Clerical, Secretarial & Steno",1692.1071428571427,7781.187142857144,21.746130915389145
48792,Fire Services,36767.18555555556,169080.6311111111,21.74535623266869
11482,Street Transit,29476.826,135564.088,21.743830858803847
21464,Fire Services,44036.075,202532.74874999997,21.74269359981715
15649,Police Services,36726.76,168915.98625000002,21.742619402312492
35485,Fire Services,41560.293333333335,191157.70444444442,21.74136452104753
47639,Police Services,30205.314000000002,138938.059,21.740129534989403
6959,Journeyman Trade,20347.21,93594.075,21.739848382496437
29888,Fire Services,34068.54375,156713.3875,21.739395908342544
52883,Journeyman Trade,39671.57874999999,182500.22000000003,21.73782516536144
9581,Street Transit,36441.134,167661.912,21.734891106335468
5364,Police Services,36644.45625,168606.44624999998,21.733721969126673
42090,Fire Services,46782.85,215273.56875000003,21.73181327909769
23146,"Clerical, Secretarial & Steno",290.065,1334.775,21.73137794759416
40003,Journeyman Trade,35997.46666666667,165648.38166666668,21.73125164549097
52811,Police Services,30799.239,141733.859,21.730332622919697
42301,Police Services,36380.645000000004,167420.05625,21.73015934582808
44572,Police Services,26404.993333333332,121518.66916666667,21.729165991044596
53549,Correction & Detention,39190.125,180360.10624999998,21.72882119822992
6977,"Clerical, Secretarial & Steno",242.34,1115.3200000000002,21.7282932252627
46774,Correction & Detention,30462.525,140197.55875,21.72828490852734
23354,Police Services,37233.42875000001,171369.87375000003,21.726939476139982
38024,Computer Operatns & Repro Svcs,5050.99,23247.995000000003,21.72656179597423
54021,Nursing,59755.99125,275043.37125,21.726024873249873
13249,"Clerical, Secretarial & Steno",254.94,1173.47,21.725310404185873
36933,Fire Services,43419.09375,199868.31249999997,21.72385067292746
24283,Journeyman Trade,33935.78600000001,156230.88799999998,21.721559951704307
1235,Fire Services,41167.08125,189527.68000000002,21.720880691411406
37576,Journeyman Trade,7796.1033333333335,35893.69666666666,21.71997887465664
